Round,Retry Index,Algorithm,Attention Mechanism,Learning Rate,Gamma,Model File,Training File,Test File,Self-eval,Tool Usage %,Lambda,Threshold Violations,T_wt,t_FR,Eval_Score
1,1,REINFORCE,Multi-Head,0.001,0.99,REINFORCE_MH_IEEE_01_1000_1e-03_99_08-07-18-48,IEEE_01,IEEE_03,N,99.45995610619465,-31,0,864,862.0,0.9646682015836048
1,1,REINFORCE,Multi-Head,0.001,0.99,REINFORCE_MH_IEEE_01_1000_1e-03_99_08-07-18-48,IEEE_01,IEEE_04,N,95.241374,-38,0,922,886.0,0.9362068699999999
1,1,REINFORCE,Multi-Head,0.001,0.99,REINFORCE_MH_IEEE_01_1000_1e-03_99_08-07-18-48,IEEE_01,IEEE_06,N,95.329766,-41,0,845,809.0,0.933490935263158
1,1,REINFORCE,Multi-Head,0.001,0.99,REINFORCE_MH_IEEE_01_1000_1e-03_99_08-07-18-48,IEEE_01,IEEE_08,N,95.00985632538067,-149,0,850,563.0,0.8182071763637455
1,1,A2C,Nadaraya-Watson,0.001,0.99,A2C_NW_IEEE_03_1000_1e-03_99_08-07-18-48,IEEE_03,IEEE_01,N,97.33803066666667,-217,0,874,831.0,0.7582691007017544
1,3,A2C,Nadaraya-Watson,0.001,0.99,A2C_NW_IEEE_03_1000_1e-03_99_08-07-18-48,IEEE_03,IEEE_03,Y,46.73836866760763,901,37,864,,0.238955001232775
1,1,A2C,Nadaraya-Watson,0.001,0.99,A2C_NW_IEEE_03_1000_1e-03_99_08-07-18-48,IEEE_03,IEEE_04,N,95.241374,-41,0,922,889.0,0.9330489752631579
1,1,A2C,Nadaraya-Watson,0.001,0.99,A2C_NW_IEEE_03_1000_1e-03_99_08-07-18-48,IEEE_03,IEEE_06,N,96.62831433333335,-48,0,845,816.0,0.932615255877193
1,3,A2C,Nadaraya-Watson,0.001,0.99,A2C_NW_IEEE_03_1000_1e-03_99_08-07-18-48,IEEE_03,IEEE_08,N,46.73836866760763,1008,158,850,,0.2349497049732583
1,3,A2C,Temporal,0.001,0.99,A2C_TP_IEEE_03_1000_1e-03_99_08-07-18-48,IEEE_03,IEEE_01,N,46.73836866760763,1022,148,874,,0.2350341252172328
1,3,A2C,Temporal,0.001,0.99,A2C_TP_IEEE_03_1000_1e-03_99_08-07-18-48,IEEE_03,IEEE_03,Y,46.73836866760763,901,37,864,,0.238955001232775
